loss,mae,val_loss,val_mae,learning_rate
0.13070516288280487,0.22917874157428741,0.12235813587903976,0.21024329960346222,0.0005000000237487257
0.13102364540100098,0.22966395318508148,0.12325689196586609,0.21402913331985474,0.0005000000237487257
0.1309542953968048,0.22949989140033722,0.12062567472457886,0.20777150988578796,0.0005000000237487257
0.1306041032075882,0.22894693911075592,0.12083979696035385,0.21057865023612976,0.0005000000237487257
0.130286306142807,0.22833587229251862,0.11986575275659561,0.20765045285224915,0.0005000000237487257
0.13074485957622528,0.22863829135894775,0.12318507581949234,0.21646465361118317,0.0005000000237487257
0.13046255707740784,0.2285674512386322,0.12195713818073273,0.20879718661308289,0.0005000000237487257
0.13057160377502441,0.22830982506275177,0.12151393294334412,0.2074766755104065,0.0005000000237487257
0.13055624067783356,0.2282470464706421,0.12160517275333405,0.20936225354671478,0.0005000000237487257
0.13063864409923553,0.22845320403575897,0.1221759170293808,0.2095244824886322,0.0005000000237487257
0.130062535405159,0.22761544585227966,0.12043431401252747,0.2077527642250061,0.0005000000237487257
0.13020244240760803,0.22736288607120514,0.1213790699839592,0.2099032700061798,0.0005000000237487257
0.12997837364673615,0.22734740376472473,0.12259995937347412,0.2099219262599945,0.0005000000237487257
0.1305195391178131,0.22753271460533142,0.11996526271104813,0.20576351881027222,0.0005000000237487257
0.130384162068367,0.22727933526039124,0.11847548931837082,0.20613813400268555,0.0005000000237487257
0.13021856546401978,0.22716954350471497,0.12004966288805008,0.2073771357536316,0.0005000000237487257
0.13031423091888428,0.22743037343025208,0.11989547312259674,0.21109680831432343,0.0005000000237487257
0.1304013878107071,0.22733132541179657,0.12009873986244202,0.2070310413837433,0.0002500000118743628
0.12942343950271606,0.2262003868818283,0.11974149942398071,0.2047606110572815,0.0002500000118743628
0.13010014593601227,0.22670534253120422,0.11828968673944473,0.20509201288223267,0.0002500000118743628
0.12955258786678314,0.22606000304222107,0.11958859115839005,0.2066839635372162,0.0002500000118743628
0.13004666566848755,0.22652702033519745,0.1204310804605484,0.2075117975473404,0.0002500000118743628
0.1294688582420349,0.22590453922748566,0.11895828694105148,0.2051236927509308,0.0002500000118743628
0.1294625848531723,0.22557975351810455,0.11928167939186096,0.204918771982193,0.0002500000118743628
0.12989254295825958,0.2260833978652954,0.11903580278158188,0.20551414787769318,0.0002500000118743628
0.1293894499540329,0.22558605670928955,0.12028586119413376,0.20683437585830688,0.0002500000118743628
0.1295478492975235,0.22582067549228668,0.11947435140609741,0.2057950794696808,0.0002500000118743628
