loss,mae,val_loss,val_mae,learning_rate
0.33098533749580383,0.45416346192359924,0.41552039980888367,0.5013655424118042,0.0010000000474974513
0.24002030491828918,0.37252676486968994,0.5317918062210083,0.561298131942749,0.0010000000474974513
0.19706226885318756,0.3270793855190277,0.7086819410324097,0.6521283388137817,0.0010000000474974513
0.17918597161769867,0.30634498596191406,0.7256643176078796,0.655013382434845,0.0010000000474974513
0.16885699331760406,0.29350441694259644,0.48822295665740967,0.5323750972747803,0.0010000000474974513
0.16028782725334167,0.28359246253967285,0.2591773569583893,0.384182870388031,0.0010000000474974513
0.15485338866710663,0.2759452760219574,0.352016806602478,0.4286991357803345,0.0010000000474974513
0.15327730774879456,0.2735631763935089,0.2053307145833969,0.32748091220855713,0.0010000000474974513
0.15016452968120575,0.26907017827033997,0.21265791356563568,0.3328932523727417,0.0010000000474974513
0.1502961814403534,0.2691771388053894,0.20306557416915894,0.3198238015174866,0.0010000000474974513
0.14754647016525269,0.2647656500339508,0.3057096600532532,0.3986336588859558,0.0010000000474974513
0.1434108316898346,0.2591208517551422,0.19214043021202087,0.31794309616088867,0.0010000000474974513
0.1449478566646576,0.2611565589904785,0.1641988307237625,0.28735804557800293,0.0010000000474974513
0.14278452098369598,0.2573533356189728,0.14477503299713135,0.26324716210365295,0.0010000000474974513
0.14344272017478943,0.2577318251132965,0.2556983232498169,0.36032819747924805,0.0010000000474974513
0.14131715893745422,0.254483163356781,0.2515279948711395,0.3595772087574005,0.0010000000474974513
0.13939064741134644,0.25102663040161133,0.13612176477909088,0.2555696964263916,0.0010000000474974513
0.13967938721179962,0.25151702761650085,0.16248948872089386,0.2836645245552063,0.0010000000474974513
0.14026091992855072,0.25239741802215576,0.18201228976249695,0.3054979741573334,0.0010000000474974513
0.13922913372516632,0.25065091252326965,0.14620834589004517,0.26065218448638916,0.0010000000474974513
0.1400352120399475,0.25090861320495605,0.2997622787952423,0.39449650049209595,0.0010000000474974513
0.13831333816051483,0.24785351753234863,0.1946539729833603,0.3173334300518036,0.0010000000474974513
0.13661400973796844,0.24488957226276398,0.1458534300327301,0.25835737586021423,0.0010000000474974513
0.1364223212003708,0.24404923617839813,0.16034841537475586,0.27633994817733765,0.0010000000474974513
0.138388991355896,0.2473134696483612,0.15764841437339783,0.27587589621543884,0.0010000000474974513
0.13736048340797424,0.24589015543460846,0.17046299576759338,0.28777292370796204,0.0010000000474974513
0.13684487342834473,0.2439817488193512,0.1533031165599823,0.26910579204559326,0.0010000000474974513
0.13676658272743225,0.24330908060073853,0.15281523764133453,0.26999104022979736,0.0010000000474974513
0.13655981421470642,0.24301525950431824,0.15007591247558594,0.2607871890068054,0.0010000000474974513
0.13565808534622192,0.24120675027370453,0.14441698789596558,0.25783103704452515,0.0010000000474974513
0.1357479691505432,0.24169930815696716,0.1972341239452362,0.32184532284736633,0.0010000000474974513
0.13502338528633118,0.24051573872566223,0.14712977409362793,0.2592211067676544,0.0010000000474974513
0.13490402698516846,0.2392728477716446,0.14901146292686462,0.2640869617462158,0.0010000000474974513
0.13595138490200043,0.2404015064239502,0.13064324855804443,0.23977777361869812,0.0010000000474974513
0.134622260928154,0.23887135088443756,0.19860349595546722,0.3074522316455841,0.0010000000474974513
0.133999764919281,0.23740613460540771,0.18250858783721924,0.30430465936660767,0.0010000000474974513
0.1352342665195465,0.23961499333381653,0.25175124406814575,0.34641075134277344,0.0010000000474974513
0.1343786120414734,0.23771555721759796,0.12684985995292664,0.2283971607685089,0.0010000000474974513
0.13399484753608704,0.23735080659389496,0.13571219146251678,0.24259763956069946,0.0010000000474974513
0.1335790604352951,0.23538880050182343,0.1537998765707016,0.26797425746917725,0.0010000000474974513
0.13413606584072113,0.23707252740859985,0.15876822173595428,0.27104392647743225,0.0010000000474974513
0.13403497636318207,0.23695242404937744,0.16099169850349426,0.2752199172973633,0.0010000000474974513
0.13478372991085052,0.2379259318113327,0.19010066986083984,0.30423328280448914,0.0010000000474974513
0.13471834361553192,0.23721179366111755,0.13177470862865448,0.23381507396697998,0.0010000000474974513
0.13328763842582703,0.23509913682937622,0.17292699217796326,0.29059290885925293,0.0010000000474974513
0.1326950490474701,0.23332542181015015,0.13895806670188904,0.24686145782470703,0.0010000000474974513
0.1340072751045227,0.23571328818798065,0.14548656344413757,0.2528642416000366,0.0010000000474974513
0.13302460312843323,0.23389914631843567,0.1370624303817749,0.24146264791488647,0.0010000000474974513
0.1330515295267105,0.23451101779937744,0.15804795920848846,0.27086251974105835,0.0010000000474974513
0.13326053321361542,0.2344542294740677,0.14169538021087646,0.25133147835731506,0.0010000000474974513
0.13254135847091675,0.2330683022737503,0.14158645272254944,0.24975179135799408,0.0010000000474974513
0.1324557363986969,0.23306511342525482,0.15838751196861267,0.2783728241920471,0.0010000000474974513
0.1330241709947586,0.23378659784793854,0.14232729375362396,0.2552562952041626,0.0010000000474974513
0.13475380837917328,0.23706533014774323,0.18793624639511108,0.3024529814720154,0.0010000000474974513
0.13290300965309143,0.23361340165138245,0.14780157804489136,0.26334327459335327,0.0010000000474974513
0.1329304426908493,0.23335880041122437,0.1724098026752472,0.2723298966884613,0.0010000000474974513
0.13293315470218658,0.23363448679447174,0.152360737323761,0.2632898688316345,0.0010000000474974513
0.13247030973434448,0.23193657398223877,0.1658789962530136,0.28529274463653564,0.0010000000474974513
0.1297910064458847,0.22653377056121826,0.15387675166130066,0.2649044394493103,0.0005000000237487257
0.12953811883926392,0.22611694037914276,0.12437532842159271,0.21893765032291412,0.0005000000237487257
0.12976670265197754,0.22702187299728394,0.12776170670986176,0.2249913513660431,0.0005000000237487257
0.1291314661502838,0.22486627101898193,0.12762440741062164,0.22228696942329407,0.0005000000237487257
0.12927521765232086,0.22496172785758972,0.12823188304901123,0.2246961146593094,0.0005000000237487257
0.12923231720924377,0.22503788769245148,0.13554251194000244,0.23878148198127747,0.0005000000237487257
0.12936173379421234,0.2251390665769577,0.13197541236877441,0.2275218367576599,0.0005000000237487257
0.1289004385471344,0.22453029453754425,0.15562313795089722,0.26340800523757935,0.0005000000237487257
0.12919732928276062,0.22550040483474731,0.12779547274112701,0.2253495752811432,0.0005000000237487257
0.1295090764760971,0.22568653523921967,0.12526443600654602,0.2213241457939148,0.0005000000237487257
0.12907838821411133,0.22477410733699799,0.12877944111824036,0.23533937335014343,0.0005000000237487257
0.13009345531463623,0.22741824388504028,0.12612847983837128,0.22118771076202393,0.0005000000237487257
0.12940232455730438,0.22538338601589203,0.13671374320983887,0.24216637015342712,0.0005000000237487257
0.1288447082042694,0.22444018721580505,0.1278611421585083,0.22695468366146088,0.0005000000237487257
0.12899833917617798,0.22473861277103424,0.13081224262714386,0.22897663712501526,0.0005000000237487257
0.12915439903736115,0.22487390041351318,0.14464157819747925,0.25039687752723694,0.0005000000237487257
0.12940917909145355,0.22506199777126312,0.12925827503204346,0.2278694212436676,0.0005000000237487257
0.12909936904907227,0.22454002499580383,0.1272883117198944,0.22409114241600037,0.0005000000237487257
0.12944188714027405,0.22500069439411163,0.12717919051647186,0.22795212268829346,0.0005000000237487257
0.12894278764724731,0.22417908906936646,0.12752540409564972,0.2267105132341385,0.0005000000237487257
0.12905563414096832,0.22503887116909027,0.12614424526691437,0.22218817472457886,0.0005000000237487257
0.129164457321167,0.22425423562526703,0.12922737002372742,0.22556211054325104,0.0005000000237487257
0.1278255581855774,0.22139066457748413,0.12472429871559143,0.21714405715465546,0.0002500000118743628
0.12757647037506104,0.22118648886680603,0.12489926069974899,0.22134307026863098,0.0002500000118743628
0.12755975127220154,0.22050659358501434,0.12324942648410797,0.21443337202072144,0.0002500000118743628
0.12691515684127808,0.21991121768951416,0.12626096606254578,0.21933592855930328,0.0002500000118743628
0.12752830982208252,0.220844566822052,0.12500795722007751,0.2144639641046524,0.0002500000118743628
0.12746235728263855,0.22060266137123108,0.1256491243839264,0.22189104557037354,0.0002500000118743628
0.12742123007774353,0.2204401046037674,0.12508343160152435,0.21442779898643494,0.0002500000118743628
0.12728428840637207,0.22032798826694489,0.12827634811401367,0.2226494550704956,0.0002500000118743628
0.12743239104747772,0.22041600942611694,0.1255914717912674,0.21487000584602356,0.0002500000118743628
0.12761245667934418,0.22064682841300964,0.126877099275589,0.21905577182769775,0.0002500000118743628
0.12734255194664001,0.2200627475976944,0.12969906628131866,0.22843942046165466,0.0002500000118743628
0.12711720168590546,0.2194998413324356,0.12605348229408264,0.21873371303081512,0.0002500000118743628
0.12710356712341309,0.21990036964416504,0.13010841608047485,0.2260279506444931,0.0002500000118743628
0.12732993066310883,0.21990615129470825,0.12336289882659912,0.21577537059783936,0.0002500000118743628
0.127472922205925,0.22021056711673737,0.12433028221130371,0.21522779762744904,0.0002500000118743628
0.12710851430892944,0.21968971192836761,0.12594899535179138,0.21881045401096344,0.0002500000118743628
0.12698251008987427,0.2194613367319107,0.12513107061386108,0.21965256333351135,0.0002500000118743628
0.12751393020153046,0.22063873708248138,0.1495714783668518,0.25861287117004395,0.0002500000118743628
0.12743186950683594,0.21998032927513123,0.12538646161556244,0.21543742716312408,0.0002500000118743628
0.12718717753887177,0.22033721208572388,0.125126451253891,0.21482451260089874,0.0002500000118743628
0.1269623041152954,0.21897464990615845,0.12455357611179352,0.215854674577713,0.0002500000118743628
0.12732401490211487,0.2196219116449356,0.12736070156097412,0.22028903663158417,0.0002500000118743628
0.12729865312576294,0.22019025683403015,0.12558597326278687,0.21691033244132996,0.0002500000118743628
0.12647339701652527,0.21822276711463928,0.12467852979898453,0.21644558012485504,0.0001250000059371814
0.12652479112148285,0.218039870262146,0.12631408870220184,0.21876388788223267,0.0001250000059371814
0.12626531720161438,0.2178715318441391,0.1273827701807022,0.22381258010864258,0.0001250000059371814
0.12639029324054718,0.21775034070014954,0.12355679273605347,0.21226032078266144,0.0001250000059371814
0.12615367770195007,0.21756145358085632,0.12653493881225586,0.2153855562210083,0.0001250000059371814
0.126390278339386,0.21805121004581451,0.12383433431386948,0.21164166927337646,0.0001250000059371814
0.12636245787143707,0.21777521073818207,0.1253683716058731,0.21799206733703613,0.0001250000059371814
0.12625838816165924,0.21760858595371246,0.12514975666999817,0.21249786019325256,0.0001250000059371814
0.12643806636333466,0.21789970993995667,0.1258971095085144,0.21525081992149353,0.0001250000059371814
0.12634648382663727,0.21784064173698425,0.12579607963562012,0.21616297960281372,0.0001250000059371814
0.12655948102474213,0.21789829432964325,0.1254476010799408,0.21577267348766327,0.0001250000059371814
0.12619167566299438,0.21755105257034302,0.12495427578687668,0.214199498295784,0.0001250000059371814
0.12630294263362885,0.21781288087368011,0.12380160391330719,0.21031454205513,0.0001250000059371814
0.1263321042060852,0.21757753193378448,0.12517458200454712,0.21548601984977722,0.0001250000059371814
0.12626448273658752,0.2176542431116104,0.124717116355896,0.21505391597747803,0.0001250000059371814
0.1262091100215912,0.2174772024154663,0.12476389110088348,0.2128371000289917,0.0001250000059371814
0.12614485621452332,0.21759948134422302,0.12381778657436371,0.2114938497543335,0.0001250000059371814
0.12645000219345093,0.21755072474479675,0.12403779476881027,0.21093866229057312,0.0001250000059371814
0.12628845870494843,0.21742546558380127,0.12845012545585632,0.22316798567771912,0.0001250000059371814
0.12633579969406128,0.2177657186985016,0.12394677102565765,0.2129734754562378,0.0001250000059371814
0.12583447992801666,0.21646305918693542,0.1250259280204773,0.21293318271636963,6.25000029685907e-05
0.125801220536232,0.21634505689144135,0.12467078864574432,0.2112044394016266,6.25000029685907e-05
0.12595993280410767,0.21637316048145294,0.12512432038784027,0.21070384979248047,6.25000029685907e-05
0.12584279477596283,0.2160523384809494,0.1242954283952713,0.21035897731781006,6.25000029685907e-05
0.12573060393333435,0.2161255180835724,0.12472395598888397,0.21049055457115173,6.25000029685907e-05
0.12550656497478485,0.21573492884635925,0.124942347407341,0.21085035800933838,6.25000029685907e-05
0.12561599910259247,0.21628649532794952,0.12496716529130936,0.21302565932273865,6.25000029685907e-05
0.12559901177883148,0.21580152213573456,0.12487836182117462,0.21075908839702606,6.25000029685907e-05
0.12591305375099182,0.2165062129497528,0.1252622902393341,0.21129894256591797,6.25000029685907e-05
0.12590757012367249,0.21637322008609772,0.12503808736801147,0.21107390522956848,6.25000029685907e-05
